date,stock_id,buy,name,sell
2022-07-01,2330,0,Foreign_Dealer_Self,0
2022-07-01,2330,597000,Investment_Trust,314000
2022-07-01,2330,3447000,Dealer_self,1285512
2022-07-01,2330,1412190,Dealer_Hedging,719731
2022-07-01,2330,26229049,Foreign_Investor,36492910
2022-07-04,2330,30436979,Foreign_Investor,36076034
2022-07-04,2330,0,Foreign_Dealer_Self,0
2022-07-04,2330,772000,Investment_Trust,488000
2022-07-04,2330,3368000,Dealer_self,643702
2022-07-04,2330,744000,Dealer_Hedging,172022
2022-07-04,2330,30436979,Foreign_Investor,36076034
2022-07-04,2330,0,Foreign_Dealer_Self,0
2022-07-04,2330,772000,Investment_Trust,488000
2022-07-04,2330,3368000,Dealer_self,643702
2022-07-04,2330,744000,Dealer_Hedging,172022
2022-07-05,2330,0,Foreign_Dealer_Self,0
2022-07-05,2330,2580821,Dealer_self,625256
2022-07-05,2330,574351,Dealer_Hedging,221334
2022-07-05,2330,32007239,Foreign_Investor,26734726
2022-07-05,2330,412000,Investment_Trust,471000
2022-07-05,2330,0,Foreign_Dealer_Self,0
2022-07-05,2330,2580821,Dealer_self,625256
2022-07-05,2330,574351,Dealer_Hedging,221334
2022-07-05,2330,32007239,Foreign_Investor,26734726
2022-07-05,2330,412000,Investment_Trust,471000
2022-07-06,2330,27040840,Foreign_Investor,25318480
2022-07-06,2330,0,Foreign_Dealer_Self,0
2022-07-06,2330,136000,Investment_Trust,392000
2022-07-06,2330,420953,Dealer_self,240392
2022-07-06,2330,193000,Dealer_Hedging,131488
2022-07-06,2330,27040840,Foreign_Investor,25318480
2022-07-06,2330,0,Foreign_Dealer_Self,0
2022-07-06,2330,136000,Investment_Trust,392000
2022-07-06,2330,420953,Dealer_self,240392
2022-07-06,2330,193000,Dealer_Hedging,131488
2022-07-07,2330,34854494,Foreign_Investor,19292631
2022-07-07,2330,0,Foreign_Dealer_Self,0
2022-07-07,2330,418000,Investment_Trust,66000
2022-07-07,2330,774685,Dealer_self,263000
2022-07-07,2330,440934,Dealer_Hedging,177346
2022-07-07,2330,34854494,Foreign_Investor,19292631
2022-07-07,2330,0,Foreign_Dealer_Self,0
2022-07-07,2330,418000,Investment_Trust,66000
2022-07-07,2330,774685,Dealer_self,263000
2022-07-07,2330,440934,Dealer_Hedging,177346
2022-07-08,2330,23403471,Foreign_Investor,19319172
2022-07-08,2330,0,Foreign_Dealer_Self,0
2022-07-08,2330,253500,Investment_Trust,10000
2022-07-08,2330,557549,Dealer_self,379000
2022-07-08,2330,231031,Dealer_Hedging,447266
2022-07-08,2330,23403471,Foreign_Investor,19319172
2022-07-08,2330,0,Foreign_Dealer_Self,0
2022-07-08,2330,253500,Investment_Trust,10000
2022-07-08,2330,557549,Dealer_self,379000
2022-07-08,2330,231031,Dealer_Hedging,447266
2022-07-11,2330,0,Foreign_Dealer_Self,0
2022-07-11,2330,306000,Investment_Trust,5000
2022-07-11,2330,113000,Dealer_self,436000
2022-07-11,2330,332396,Dealer_Hedging,262849
2022-07-11,2330,15318986,Foreign_Investor,10467827
2022-07-11,2330,0,Foreign_Dealer_Self,0
2022-07-11,2330,306000,Investment_Trust,5000
2022-07-11,2330,113000,Dealer_self,436000
2022-07-11,2330,332396,Dealer_Hedging,262849
2022-07-11,2330,15318986,Foreign_Investor,10467827
2022-07-12,2330,13951291,Foreign_Investor,13024867
2022-07-12,2330,0,Foreign_Dealer_Self,0
2022-07-12,2330,76500,Investment_Trust,110000
2022-07-12,2330,239000,Dealer_self,583000
2022-07-12,2330,235999,Dealer_Hedging,425862
2022-07-12,2330,13951291,Foreign_Investor,13024867
2022-07-12,2330,0,Foreign_Dealer_Self,0
2022-07-12,2330,76500,Investment_Trust,110000
2022-07-12,2330,239000,Dealer_self,583000
2022-07-12,2330,235999,Dealer_Hedging,425862
2022-07-13,2330,0,Foreign_Dealer_Self,0
2022-07-13,2330,2129144,Dealer_self,511000
2022-07-13,2330,1394152,Dealer_Hedging,161691
2022-07-13,2330,28746014,Foreign_Investor,21926465
2022-07-13,2330,348500,Investment_Trust,82000
2022-07-13,2330,0,Foreign_Dealer_Self,0
2022-07-13,2330,2129144,Dealer_self,511000
2022-07-13,2330,1394152,Dealer_Hedging,161691
2022-07-13,2330,28746014,Foreign_Investor,21926465
2022-07-13,2330,348500,Investment_Trust,82000
2022-07-14,2330,0,Foreign_Dealer_Self,0
2022-07-14,2330,785100,Investment_Trust,169000
2022-07-14,2330,887761,Dealer_self,150000
2022-07-14,2330,936135,Dealer_Hedging,28353
2022-07-14,2330,15136887,Foreign_Investor,21678174
2022-07-14,2330,0,Foreign_Dealer_Self,0
2022-07-14,2330,785100,Investment_Trust,169000
2022-07-14,2330,887761,Dealer_self,150000
2022-07-14,2330,936135,Dealer_Hedging,28353
2022-07-14,2330,15136887,Foreign_Investor,21678174
2022-07-15,2330,0,Foreign_Dealer_Self,0
2022-07-15,2330,1282266,Dealer_self,963324
2022-07-15,2330,742935,Dealer_Hedging,215958
2022-07-15,2330,29283609,Foreign_Investor,24346648
2022-07-15,2330,1007532,Investment_Trust,703000
2022-07-15,2330,0,Foreign_Dealer_Self,0
2022-07-15,2330,1282266,Dealer_self,963324
2022-07-15,2330,742935,Dealer_Hedging,215958
2022-07-15,2330,29283609,Foreign_Investor,24346648
2022-07-15,2330,1007532,Investment_Trust,703000
2022-07-18,2330,0,Foreign_Dealer_Self,0
2022-07-18,2330,131000,Dealer_self,355000
2022-07-18,2330,265737,Dealer_Hedging,442542
2022-07-18,2330,19587255,Foreign_Investor,20450469
2022-07-18,2330,929085,Investment_Trust,1050000
2022-07-18,2330,0,Foreign_Dealer_Self,0
2022-07-18,2330,131000,Dealer_self,355000
2022-07-18,2330,265737,Dealer_Hedging,442542
2022-07-18,2330,19587255,Foreign_Investor,20450469
2022-07-18,2330,929085,Investment_Trust,1050000
2022-07-19,2330,0,Foreign_Dealer_Self,0
2022-07-19,2330,247000,Investment_Trust,236000
2022-07-19,2330,184000,Dealer_self,49990
2022-07-19,2330,402000,Dealer_Hedging,125198
2022-07-19,2330,11522170,Foreign_Investor,12692026
2022-07-19,2330,0,Foreign_Dealer_Self,0
2022-07-19,2330,247000,Investment_Trust,236000
2022-07-19,2330,184000,Dealer_self,49990
2022-07-19,2330,402000,Dealer_Hedging,125198
2022-07-19,2330,11522170,Foreign_Investor,12692026
2022-07-20,2330,0,Foreign_Dealer_Self,0
2022-07-20,2330,318000,Investment_Trust,34345
2022-07-20,2330,384996,Dealer_self,583000
2022-07-20,2330,530447,Dealer_Hedging,217576
2022-07-20,2330,22665313,Foreign_Investor,22181138
2022-07-20,2330,0,Foreign_Dealer_Self,0
2022-07-20,2330,318000,Investment_Trust,34345
2022-07-20,2330,384996,Dealer_self,583000
2022-07-20,2330,530447,Dealer_Hedging,217576
2022-07-20,2330,22665313,Foreign_Investor,22181138
2022-07-21,2330,17252519,Foreign_Investor,10988327
2022-07-21,2330,0,Foreign_Dealer_Self,0
2022-07-21,2330,101000,Investment_Trust,15000
2022-07-21,2330,306000,Dealer_self,168000
2022-07-21,2330,75689,Dealer_Hedging,255304
2022-07-21,2330,17252519,Foreign_Investor,10988327
2022-07-21,2330,0,Foreign_Dealer_Self,0
2022-07-21,2330,101000,Investment_Trust,15000
2022-07-21,2330,306000,Dealer_self,168000
2022-07-21,2330,75689,Dealer_Hedging,255304
2022-07-22,2330,20792473,Foreign_Investor,14404836
2022-07-22,2330,0,Foreign_Dealer_Self,0
2022-07-22,2330,234299,Investment_Trust,588000
2022-07-22,2330,82000,Dealer_self,485000
2022-07-22,2330,40000,Dealer_Hedging,267625
2022-07-22,2330,20792473,Foreign_Investor,14404836
2022-07-22,2330,0,Foreign_Dealer_Self,0
2022-07-22,2330,234299,Investment_Trust,588000
2022-07-22,2330,82000,Dealer_self,485000
2022-07-22,2330,40000,Dealer_Hedging,267625
2022-07-25,2330,11530832,Foreign_Investor,9105574
2022-07-25,2330,0,Foreign_Dealer_Self,0
2022-07-25,2330,477188,Investment_Trust,102000
2022-07-25,2330,129000,Dealer_self,197000
2022-07-25,2330,112921,Dealer_Hedging,274853
2022-07-25,2330,11530832,Foreign_Investor,9105574
2022-07-25,2330,0,Foreign_Dealer_Self,0
2022-07-25,2330,477188,Investment_Trust,102000
2022-07-25,2330,129000,Dealer_self,197000
2022-07-25,2330,112921,Dealer_Hedging,274853
2022-07-26,2330,0,Foreign_Dealer_Self,0
2022-07-26,2330,34000,Dealer_self,198000
2022-07-26,2330,116508,Dealer_Hedging,277837
2022-07-26,2330,11565988,Foreign_Investor,10835104
2022-07-26,2330,649000,Investment_Trust,175500
2022-07-26,2330,0,Foreign_Dealer_Self,0
2022-07-26,2330,34000,Dealer_self,198000
2022-07-26,2330,116508,Dealer_Hedging,277837
2022-07-26,2330,11565988,Foreign_Investor,10835104
2022-07-26,2330,649000,Investment_Trust,175500
2022-07-27,2330,0,Foreign_Dealer_Self,0
2022-07-27,2330,230900,Investment_Trust,133000
2022-07-27,2330,348240,Dealer_self,301000
2022-07-27,2330,236674,Dealer_Hedging,269361
2022-07-27,2330,12001557,Foreign_Investor,8943240
2022-07-27,2330,0,Foreign_Dealer_Self,0
2022-07-27,2330,230900,Investment_Trust,133000
2022-07-27,2330,348240,Dealer_self,301000
2022-07-27,2330,236674,Dealer_Hedging,269361
2022-07-27,2330,12001557,Foreign_Investor,8943240
2022-07-28,2330,25560027,Foreign_Investor,20222913
2022-07-28,2330,0,Foreign_Dealer_Self,0
2022-07-28,2330,964283,Investment_Trust,102000
2022-07-28,2330,648996,Dealer_self,519413
2022-07-28,2330,484784,Dealer_Hedging,414089
2022-07-28,2330,25560027,Foreign_Investor,20222913
2022-07-28,2330,0,Foreign_Dealer_Self,0
2022-07-28,2330,964283,Investment_Trust,102000
2022-07-28,2330,648996,Dealer_self,519413
2022-07-28,2330,484784,Dealer_Hedging,414089
2022-07-29,2330,23663874,Foreign_Investor,15203951
2022-07-29,2330,0,Foreign_Dealer_Self,0
2022-07-29,2330,631000,Investment_Trust,62800
2022-07-29,2330,134000,Dealer_self,77998
2022-07-29,2330,227362,Dealer_Hedging,116183
2022-07-29,2330,23663874,Foreign_Investor,15203951
2022-07-29,2330,0,Foreign_Dealer_Self,0
2022-07-29,2330,631000,Investment_Trust,62800
2022-07-29,2330,134000,Dealer_self,77998
2022-07-29,2330,227362,Dealer_Hedging,116183
2022-08-01,2330,0,Foreign_Dealer_Self,0
2022-08-01,2330,593000,Dealer_self,34000
2022-08-01,2330,582991,Dealer_Hedging,25683
2022-08-01,2330,12146380,Foreign_Investor,19174683
2022-08-01,2330,1475000,Investment_Trust,113881
2022-08-01,2330,0,Foreign_Dealer_Self,0
2022-08-01,2330,593000,Dealer_self,34000
2022-08-01,2330,582991,Dealer_Hedging,25683
2022-08-01,2330,12146380,Foreign_Investor,19174683
2022-08-01,2330,1475000,Investment_Trust,113881
2022-08-02,2330,0,Foreign_Dealer_Self,0
2022-08-02,2330,384000,Dealer_self,289000
2022-08-02,2330,377015,Dealer_Hedging,229073
2022-08-02,2330,17282801,Foreign_Investor,26684455
2022-08-02,2330,639000,Investment_Trust,13000
2022-08-02,2330,0,Foreign_Dealer_Self,0
2022-08-02,2330,384000,Dealer_self,289000
2022-08-02,2330,377015,Dealer_Hedging,229073
2022-08-02,2330,17282801,Foreign_Investor,26684455
2022-08-02,2330,639000,Investment_Trust,13000
2022-08-03,2330,19868540,Foreign_Investor,15381456
2022-08-03,2330,0,Foreign_Dealer_Self,0
2022-08-03,2330,311461,Investment_Trust,11000
2022-08-03,2330,424328,Dealer_self,449000
2022-08-03,2330,468235,Dealer_Hedging,194218
2022-08-03,2330,19868540,Foreign_Investor,15381456
2022-08-03,2330,0,Foreign_Dealer_Self,0
2022-08-03,2330,311461,Investment_Trust,11000
2022-08-03,2330,424328,Dealer_self,449000
2022-08-03,2330,468235,Dealer_Hedging,194218
2022-08-04,2330,0,Foreign_Dealer_Self,0
2022-08-04,2330,426782,Investment_Trust,240000
2022-08-04,2330,343000,Dealer_self,791000
2022-08-04,2330,291895,Dealer_Hedging,122287
2022-08-04,2330,16581067,Foreign_Investor,15920181
2022-08-04,2330,0,Foreign_Dealer_Self,0
2022-08-04,2330,426782,Investment_Trust,240000
2022-08-04,2330,343000,Dealer_self,791000
2022-08-04,2330,291895,Dealer_Hedging,122287
2022-08-04,2330,16581067,Foreign_Investor,15920181
2022-08-05,2330,23678388,Foreign_Investor,6191663
2022-08-05,2330,0,Foreign_Dealer_Self,0
2022-08-05,2330,1115000,Investment_Trust,19000
2022-08-05,2330,237000,Dealer_self,57000
2022-08-05,2330,515180,Dealer_Hedging,23000
2022-08-05,2330,23678388,Foreign_Investor,6191663
2022-08-05,2330,0,Foreign_Dealer_Self,0
2022-08-05,2330,1115000,Investment_Trust,19000
2022-08-05,2330,237000,Dealer_self,57000
2022-08-05,2330,515180,Dealer_Hedging,23000
2022-08-08,2330,0,Foreign_Dealer_Self,0
2022-08-08,2330,473000,Investment_Trust,152945
2022-08-08,2330,288996,Dealer_self,21000
2022-08-08,2330,218830,Dealer_Hedging,28671
2022-08-08,2330,11898535,Foreign_Investor,14905625
2022-08-08,2330,0,Foreign_Dealer_Self,0
2022-08-08,2330,473000,Investment_Trust,152945
2022-08-08,2330,288996,Dealer_self,21000
2022-08-08,2330,218830,Dealer_Hedging,28671
2022-08-08,2330,11898535,Foreign_Investor,14905625
2022-08-09,2330,0,Foreign_Dealer_Self,0
2022-08-09,2330,165103,Dealer_self,39000
2022-08-09,2330,468386,Dealer_Hedging,45616
2022-08-09,2330,12833781,Foreign_Investor,19755821
2022-08-09,2330,308925,Investment_Trust,54000
2022-08-09,2330,0,Foreign_Dealer_Self,0
2022-08-09,2330,165103,Dealer_self,39000
2022-08-09,2330,468386,Dealer_Hedging,45616
2022-08-09,2330,12833781,Foreign_Investor,19755821
2022-08-09,2330,308925,Investment_Trust,54000
2022-08-10,2330,0,Foreign_Dealer_Self,0
2022-08-10,2330,512000,Investment_Trust,93500
2022-08-10,2330,229500,Dealer_self,903000
2022-08-10,2330,285104,Dealer_Hedging,97652
2022-08-10,2330,6000396,Foreign_Investor,17996649
2022-08-10,2330,0,Foreign_Dealer_Self,0
2022-08-10,2330,512000,Investment_Trust,93500
2022-08-10,2330,229500,Dealer_self,903000
2022-08-10,2330,285104,Dealer_Hedging,97652
2022-08-10,2330,6000396,Foreign_Investor,17996649
2022-08-11,2330,17098541,Foreign_Investor,9415445
2022-08-11,2330,0,Foreign_Dealer_Self,0
2022-08-11,2330,269000,Investment_Trust,32974
2022-08-11,2330,191000,Dealer_self,133000
2022-08-11,2330,283591,Dealer_Hedging,172000
2022-08-11,2330,17098541,Foreign_Investor,9415445
2022-08-11,2330,0,Foreign_Dealer_Self,0
2022-08-11,2330,269000,Investment_Trust,32974
2022-08-11,2330,191000,Dealer_self,133000
2022-08-11,2330,283591,Dealer_Hedging,172000
2022-08-12,2330,0,Foreign_Dealer_Self,0
2022-08-12,2330,58000,Investment_Trust,88943
2022-08-12,2330,134998,Dealer_self,32272
2022-08-12,2330,146748,Dealer_Hedging,110516
2022-08-12,2330,13944864,Foreign_Investor,8916088
2022-08-12,2330,0,Foreign_Dealer_Self,0
2022-08-12,2330,58000,Investment_Trust,88943
2022-08-12,2330,134998,Dealer_self,32272
2022-08-12,2330,146748,Dealer_Hedging,110516
2022-08-12,2330,13944864,Foreign_Investor,8916088
2022-08-15,2330,0,Foreign_Dealer_Self,0
2022-08-15,2330,179001,Dealer_self,140000
2022-08-15,2330,212117,Dealer_Hedging,103000
2022-08-15,2330,11821391,Foreign_Investor,8818081
2022-08-15,2330,2014000,Investment_Trust,171000
2022-08-15,2330,0,Foreign_Dealer_Self,0
2022-08-15,2330,179001,Dealer_self,140000
2022-08-15,2330,212117,Dealer_Hedging,103000
2022-08-15,2330,11821391,Foreign_Investor,8818081
2022-08-15,2330,2014000,Investment_Trust,171000
2022-08-16,2330,0,Foreign_Dealer_Self,0
2022-08-16,2330,491000,Dealer_self,87000
2022-08-16,2330,724583,Dealer_Hedging,216000
2022-08-16,2330,9326788,Foreign_Investor,9850714
2022-08-16,2330,1228000,Investment_Trust,28000
2022-08-16,2330,0,Foreign_Dealer_Self,0
2022-08-16,2330,491000,Dealer_self,87000
2022-08-16,2330,724583,Dealer_Hedging,216000
2022-08-16,2330,9326788,Foreign_Investor,9850714
2022-08-16,2330,1228000,Investment_Trust,28000
2022-08-17,2330,0,Foreign_Dealer_Self,0
2022-08-17,2330,1250000,Dealer_self,247000
2022-08-17,2330,1012113,Dealer_Hedging,201999
2022-08-17,2330,16968411,Foreign_Investor,18811611
2022-08-17,2330,385000,Investment_Trust,23300
2022-08-17,2330,0,Foreign_Dealer_Self,0
2022-08-17,2330,1250000,Dealer_self,247000
2022-08-17,2330,1012113,Dealer_Hedging,201999
2022-08-17,2330,16968411,Foreign_Investor,18811611
2022-08-17,2330,385000,Investment_Trust,23300
2022-08-18,2330,0,Foreign_Dealer_Self,0
2022-08-18,2330,276000,Investment_Trust,49000
2022-08-18,2330,812053,Dealer_self,248000
2022-08-18,2330,353449,Dealer_Hedging,54199
2022-08-18,2330,6543855,Foreign_Investor,14498443
2022-08-18,2330,0,Foreign_Dealer_Self,0
2022-08-18,2330,276000,Investment_Trust,49000
2022-08-18,2330,812053,Dealer_self,248000
2022-08-18,2330,353449,Dealer_Hedging,54199
2022-08-18,2330,6543855,Foreign_Investor,14498443
2022-08-19,2330,6058061,Foreign_Investor,10099213
2022-08-19,2330,0,Foreign_Dealer_Self,0
2022-08-19,2330,147000,Investment_Trust,33000
2022-08-19,2330,474000,Dealer_self,38000
2022-08-19,2330,308000,Dealer_Hedging,14227
2022-08-19,2330,6058061,Foreign_Investor,10099213
2022-08-19,2330,0,Foreign_Dealer_Self,0
2022-08-19,2330,147000,Investment_Trust,33000
2022-08-19,2330,474000,Dealer_self,38000
2022-08-19,2330,308000,Dealer_Hedging,14227
2022-08-22,2330,0,Foreign_Dealer_Self,0
2022-08-22,2330,1051000,Dealer_self,235000
2022-08-22,2330,237433,Dealer_Hedging,72950
2022-08-22,2330,9519751,Foreign_Investor,18685381
2022-08-22,2330,572000,Investment_Trust,338000
2022-08-22,2330,0,Foreign_Dealer_Self,0
2022-08-22,2330,1051000,Dealer_self,235000
2022-08-22,2330,237433,Dealer_Hedging,72950
2022-08-22,2330,9519751,Foreign_Investor,18685381
2022-08-22,2330,572000,Investment_Trust,338000
2022-08-23,2330,7321355,Foreign_Investor,15529380
2022-08-23,2330,0,Foreign_Dealer_Self,0
2022-08-23,2330,389000,Investment_Trust,310000
2022-08-23,2330,844000,Dealer_self,169992
2022-08-23,2330,286396,Dealer_Hedging,48959
2022-08-23,2330,7321355,Foreign_Investor,15529380
2022-08-23,2330,0,Foreign_Dealer_Self,0
2022-08-23,2330,389000,Investment_Trust,310000
2022-08-23,2330,844000,Dealer_self,169992
2022-08-23,2330,286396,Dealer_Hedging,48959
2022-08-24,2330,6106231,Foreign_Investor,11677675
2022-08-24,2330,0,Foreign_Dealer_Self,0
2022-08-24,2330,75000,Investment_Trust,463000
2022-08-24,2330,114000,Dealer_self,134000
2022-08-24,2330,214879,Dealer_Hedging,122965
2022-08-24,2330,6106231,Foreign_Investor,11677675
2022-08-24,2330,0,Foreign_Dealer_Self,0
2022-08-24,2330,75000,Investment_Trust,463000
2022-08-24,2330,114000,Dealer_self,134000
2022-08-24,2330,214879,Dealer_Hedging,122965
2022-08-25,2330,4913742,Foreign_Investor,5268472
2022-08-25,2330,0,Foreign_Dealer_Self,0
2022-08-25,2330,118000,Investment_Trust,586969
2022-08-25,2330,416000,Dealer_self,130000
2022-08-25,2330,737424,Dealer_Hedging,57457
2022-08-25,2330,4913742,Foreign_Investor,5268472
2022-08-25,2330,0,Foreign_Dealer_Self,0
2022-08-25,2330,118000,Investment_Trust,586969
2022-08-25,2330,416000,Dealer_self,130000
2022-08-25,2330,737424,Dealer_Hedging,57457
2022-08-26,2330,0,Foreign_Dealer_Self,0
2022-08-26,2330,542000,Investment_Trust,465000
2022-08-26,2330,187000,Dealer_self,114000
2022-08-26,2330,189707,Dealer_Hedging,113567
2022-08-26,2330,7948737,Foreign_Investor,7906559
2022-08-26,2330,0,Foreign_Dealer_Self,0
2022-08-26,2330,542000,Investment_Trust,465000
2022-08-26,2330,187000,Dealer_self,114000
2022-08-26,2330,189707,Dealer_Hedging,113567
2022-08-26,2330,7948737,Foreign_Investor,7906559
2022-08-29,2330,6180643,Foreign_Investor,17957928
2022-08-29,2330,0,Foreign_Dealer_Self,0
2022-08-29,2330,361000,Investment_Trust,630000
2022-08-29,2330,336000,Dealer_self,2050000
2022-08-29,2330,334096,Dealer_Hedging,431078
2022-08-29,2330,6180643,Foreign_Investor,17957928
2022-08-29,2330,0,Foreign_Dealer_Self,0
2022-08-29,2330,361000,Investment_Trust,630000
2022-08-29,2330,336000,Dealer_self,2050000
2022-08-29,2330,334096,Dealer_Hedging,431078
2022-08-30,2330,0,Foreign_Dealer_Self,0
2022-08-30,2330,255000,Dealer_self,323000
2022-08-30,2330,659279,Dealer_Hedging,118624
2022-08-30,2330,8750891,Foreign_Investor,22380926
2022-08-30,2330,659000,Investment_Trust,414690
2022-08-30,2330,0,Foreign_Dealer_Self,0
2022-08-30,2330,255000,Dealer_self,323000
2022-08-30,2330,659279,Dealer_Hedging,118624
2022-08-30,2330,8750891,Foreign_Investor,22380926
2022-08-30,2330,659000,Investment_Trust,414690
2022-08-31,2330,0,Foreign_Dealer_Self,0
2022-08-31,2330,140000,Investment_Trust,0
2022-08-31,2330,802000,Dealer_self,377000
2022-08-31,2330,151001,Dealer_Hedging,301491
2022-08-31,2330,43708300,Foreign_Investor,42743197
2022-08-31,2330,0,Foreign_Dealer_Self,0
2022-08-31,2330,140000,Investment_Trust,0
2022-08-31,2330,802000,Dealer_self,377000
2022-08-31,2330,151001,Dealer_Hedging,301491
2022-08-31,2330,43708300,Foreign_Investor,42743197
2022-09-01,2330,0,Foreign_Dealer_Self,0
2022-09-01,2330,204000,Investment_Trust,46000
2022-09-01,2330,248000,Dealer_self,4492996
2022-09-01,2330,123253,Dealer_Hedging,1031558
2022-09-01,2330,10176968,Foreign_Investor,28778665
2022-09-01,2330,0,Foreign_Dealer_Self,0
2022-09-01,2330,204000,Investment_Trust,46000
2022-09-01,2330,248000,Dealer_self,4492996
2022-09-01,2330,123253,Dealer_Hedging,1031558
2022-09-01,2330,10176968,Foreign_Investor,28778665
2022-09-02,2330,0,Foreign_Dealer_Self,0
2022-09-02,2330,412000,Investment_Trust,179000
2022-09-02,2330,659400,Dealer_self,708000
2022-09-02,2330,594000,Dealer_Hedging,357147
2022-09-02,2330,11179414,Foreign_Investor,25147183
2022-09-02,2330,0,Foreign_Dealer_Self,0
2022-09-02,2330,412000,Investment_Trust,179000
2022-09-02,2330,659400,Dealer_self,708000
2022-09-02,2330,594000,Dealer_Hedging,357147
2022-09-02,2330,11179414,Foreign_Investor,25147183
2022-09-05,2330,9886623,Foreign_Investor,10361866
2022-09-05,2330,0,Foreign_Dealer_Self,0
2022-09-05,2330,286000,Investment_Trust,63000
2022-09-05,2330,572600,Dealer_self,229000
2022-09-05,2330,259964,Dealer_Hedging,137073
2022-09-05,2330,9886623,Foreign_Investor,10361866
2022-09-05,2330,0,Foreign_Dealer_Self,0
2022-09-05,2330,286000,Investment_Trust,63000
2022-09-05,2330,572600,Dealer_self,229000
2022-09-05,2330,259964,Dealer_Hedging,137073
2022-09-06,2330,0,Foreign_Dealer_Self,0
2022-09-06,2330,1404570,Dealer_self,192070
2022-09-06,2330,282870,Dealer_Hedging,162942
2022-09-06,2330,14161985,Foreign_Investor,15897996
2022-09-06,2330,359000,Investment_Trust,10000
2022-09-06,2330,0,Foreign_Dealer_Self,0
2022-09-06,2330,1404570,Dealer_self,192070
2022-09-06,2330,282870,Dealer_Hedging,162942
2022-09-06,2330,14161985,Foreign_Investor,15897996
2022-09-06,2330,359000,Investment_Trust,10000
2022-09-07,2330,10764540,Foreign_Investor,24874394
2022-09-07,2330,0,Foreign_Dealer_Self,0
2022-09-07,2330,278000,Investment_Trust,114000
2022-09-07,2330,521000,Dealer_self,2913000
2022-09-07,2330,423835,Dealer_Hedging,473226
2022-09-07,2330,10764540,Foreign_Investor,24874394
2022-09-07,2330,0,Foreign_Dealer_Self,0
2022-09-07,2330,278000,Investment_Trust,114000
2022-09-07,2330,521000,Dealer_self,2913000
2022-09-07,2330,423835,Dealer_Hedging,473226
2022-09-08,2330,0,Foreign_Dealer_Self,0
2022-09-08,2330,601291,Dealer_self,81378
2022-09-08,2330,728990,Dealer_Hedging,288863
2022-09-08,2330,22343260,Foreign_Investor,29643203
2022-09-08,2330,500000,Investment_Trust,78000
2022-09-08,2330,0,Foreign_Dealer_Self,0
2022-09-08,2330,601291,Dealer_self,81378
2022-09-08,2330,728990,Dealer_Hedging,288863
2022-09-08,2330,22343260,Foreign_Investor,29643203
2022-09-08,2330,500000,Investment_Trust,78000
2022-09-12,2330,0,Foreign_Dealer_Self,0
2022-09-12,2330,582000,Dealer_self,221000
2022-09-12,2330,412095,Dealer_Hedging,99975
2022-09-12,2330,20183675,Foreign_Investor,17942455
2022-09-12,2330,95000,Investment_Trust,70000
2022-09-12,2330,0,Foreign_Dealer_Self,0
2022-09-12,2330,582000,Dealer_self,221000
2022-09-12,2330,412095,Dealer_Hedging,99975
2022-09-12,2330,20183675,Foreign_Investor,17942455
2022-09-12,2330,95000,Investment_Trust,70000
2022-09-13,2330,15570558,Foreign_Investor,10116864
2022-09-13,2330,0,Foreign_Dealer_Self,0
2022-09-13,2330,178000,Investment_Trust,567000
2022-09-13,2330,339921,Dealer_self,239000
2022-09-13,2330,207231,Dealer_Hedging,197996
2022-09-13,2330,15570558,Foreign_Investor,10116864
2022-09-13,2330,0,Foreign_Dealer_Self,0
2022-09-13,2330,178000,Investment_Trust,567000
2022-09-13,2330,339921,Dealer_self,239000
2022-09-13,2330,207231,Dealer_Hedging,197996
2022-09-14,2330,0,Foreign_Dealer_Self,0
2022-09-14,2330,647000,Investment_Trust,65000
2022-09-14,2330,477000,Dealer_self,745000
2022-09-14,2330,439000,Dealer_Hedging,428125
2022-09-14,2330,8118966,Foreign_Investor,18631789
2022-09-14,2330,0,Foreign_Dealer_Self,0
2022-09-14,2330,647000,Investment_Trust,65000
2022-09-14,2330,477000,Dealer_self,745000
2022-09-14,2330,439000,Dealer_Hedging,428125
2022-09-14,2330,8118966,Foreign_Investor,18631789
2022-09-15,2330,0,Foreign_Dealer_Self,0
2022-09-15,2330,196000,Investment_Trust,236000
2022-09-15,2330,387000,Dealer_self,803500
2022-09-15,2330,296000,Dealer_Hedging,176253
2022-09-15,2330,11895353,Foreign_Investor,17610787
2022-09-15,2330,0,Foreign_Dealer_Self,0
2022-09-15,2330,196000,Investment_Trust,236000
2022-09-15,2330,387000,Dealer_self,803500
2022-09-15,2330,296000,Dealer_Hedging,176253
2022-09-15,2330,11895353,Foreign_Investor,17610787
2022-09-16,2330,0,Foreign_Dealer_Self,0
2022-09-16,2330,507000,Investment_Trust,102500
2022-09-16,2330,399000,Dealer_self,748500
2022-09-16,2330,169000,Dealer_Hedging,308038
2022-09-16,2330,29681037,Foreign_Investor,34675278
2022-09-16,2330,0,Foreign_Dealer_Self,0
2022-09-16,2330,507000,Investment_Trust,102500
2022-09-16,2330,399000,Dealer_self,748500
2022-09-16,2330,169000,Dealer_Hedging,308038
2022-09-16,2330,29681037,Foreign_Investor,34675278
2022-09-19,2330,0,Foreign_Dealer_Self,0
2022-09-19,2330,238000,Dealer_self,59000
2022-09-19,2330,383994,Dealer_Hedging,147500
2022-09-19,2330,11746743,Foreign_Investor,14533223
